name,state_abbr,degree_type,cash_monitoring,pred_degree_type,highest_degree,type_school,ST_FIPS,REGION,LOCALE,hbcu,pbi,annhi,tribal,AANAPII,his,nanti,men_only,women_only,admission_rate,sat_avg,distance_only,netprice_lowincome,tuit_fte,inexp_fte,avg_fac_salary,pct_ft_fac,pct_pell,C150_POOLED,age_entry,first_gen,med_fam_inc,pct_grad_degree,pct_domestic,median_hh_income,poverty_rate,unemployment_rate
Remington College-Memphis Campus,TN,1,0,1,3,2,47,5,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,21893,11505,4800,4000,NULL,0.6035,0.3204,27.40173474,0.594666294,13648,6.960000038,76.87000275,57418.38,12.97999954,4.420000076
Fayette Institute of Technology,WV,1,0,1,1,1,54,5,23,0,0,0,0,0,0,0,0,0,NULL,NULL,0,2269,3303,3216,NULL,NULL,0.8621,0.8734,28.23943662,PrivacySuppressed,16886,2.799999952,99.05000305,34694.22,17.02000046,5.059999943
Capella University,MN,3,0,3,4,3,27,4,11,0,0,0,0,0,0,0,0,0,NULL,NULL,1,17833,13430,2204,7191,0.1328,0.3361,0.2222,35.57580989,0.496697334,31525,8.25,90.15000153,64334.8,7.920000076,3.410000086
College of Menominee Nation,WI,2,0,3,3,2,55,3,42,0,0,0,1,0,0,0,0,0,NULL,NULL,0,8640,5721,37687,5389,0.3043,0.5723,0.1977,29.84,0.55,14468,4.239999771,97.02999878,51926.72,13.68999958,5.03000021
Leech Lake Tribal College,MN,2,0,2,2,1,27,4,42,0,0,0,1,0,0,0,0,0,NULL,NULL,0,8665,4704,16322,3718,1,0.7293,0.2941,27.35573123,0.461139896,8541,4.449999809,98.47000122,40937.38,17.20999908,6.570000172
Spartan College of Aeronautics & Technology,CA,1,0,1,2,3,6,8,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,24675,16584,3279,5762,NULL,0.7057,0.8042,26.74474475,0.512765957,22346.5,5.550000191,70.61000061,56783.64,15.19999981,5.099999905
Stone Academy-Waterbury,CT,1,0,1,1,3,9,1,22,0,0,0,0,0,0,0,0,0,NULL,NULL,0,19372,8987,2886,NULL,NULL,0.6287,0.6884,29.81043664,0.604166667,17571,9.350000381,81.5,50340.56,13.93000031,5.940000057
Yukon Beauty College Inc,OK,1,0,1,1,3,40,6,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,10728,2624,3727,NULL,NULL,0.5588,0.7659,27.91428571,PrivacySuppressed,22627,6.170000076,94.79000092,53554.02,8.81000042,2.74000001
United Education Institute-Morrow,GA,1,0,1,1,3,13,5,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,33830,9201,2277,NULL,NULL,0.7327,0.5325,25.83487154,0.632463893,10993.5,4.619999886,65.19000244,52269.41,17.65999985,5.389999866
Toni & Guy Hairdressing Academy-Atlanta,GA,1,0,1,1,3,13,5,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,17352,11988,3104,NULL,NULL,0.4712,0.7222,24.66165414,0.454545455,20587,10.80000019,87.43000031,76189.09,6.269999981,3.029999971
Mitchells Academy,NC,1,0,1,1,3,37,5,12,0,0,0,0,0,0,0,0,0,NULL,NULL,0,15191,14080,11066,NULL,NULL,0.4286,0.9583,26.2020202,0.38372093,23427,11.69999981,90.63999939,67696.6,6.639999866,2.920000076
Artistic Academy of Hair Design,NJ,1,0,1,1,3,34,2,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,20348,14080,6548,NULL,NULL,0.2356,0.907,23.82608696,0.482269504,46251,12.61999989,82.16000366,93982.46,3.410000086,2.74000001
Motoring Technical Training Institute,MA,1,0,1,1,3,25,1,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,21095,13929,6623,NULL,NULL,0.4855,0.8938,27.77346278,0.517102616,19612.5,7.239999771,80.41000366,52966.28,13.35999966,4.130000114
Mech-Tech College,PR,1,0,1,2,3,72,9,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,9824,6143,1539,3489,0.2304,0.9106,0.6412,23.86476134,0.427819219,6303,3.099999905,97,19854.14,46.31999969,7.800000191
Baldwin Beauty School-North Austin,TX,1,0,1,1,3,48,6,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,19410,8109,5882,NULL,NULL,0.4348,0.6814,25.7902439,0.510989011,22934,11.18999958,85.91000366,68079.01,7.920000076,2.720000029
Jean Madeline Aveda Institute,PA,1,0,1,1,3,42,2,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,17929,8209,1806,NULL,NULL,0.3255,0.7647,22.85329341,0.545774648,26883.5,8.960000038,89.55000305,59826.06,10.27000046,4.010000229
Pacific College of Health and Science,NY,2,0,2,4,3,36,2,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,32941,11665,2636,5973,0.0746,0.2298,0.6667,31.46397695,0.409090909,16839,12.51000023,77.48999786,64347.54,11.14999962,4.119999886
Tricoci University of Beauty Culture-Indianapolis,IN,1,0,1,1,3,18,3,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,11185,3415,NULL,NULL,0.6961,0.7111,26.06048387,0.451536643,17538,NULL,NULL,NULL,NULL,NULL
Trine University-Regional/Non-Traditional Campuses,IN,3,0,3,4,2,18,3,32,0,0,0,0,0,0,0,0,0,0.784995206,1159,0,12839,6251,3248,8036,0.4375,0.2754,0.2857,23.02974628,0.321561338,56102,5.909999847,96.63999939,60275.33,5.96999979,3
Pennsylvania Highlands Community College,PA,2,0,2,2,1,42,2,23,0,0,0,0,0,0,0,0,0,NULL,NULL,0,6113,3880,4206,5285,0.3544,0.2003,0.3495,23.88911089,0.469746975,30293,4.539999962,98.43000031,41967.98,9.720000267,4.46999979
Nevada Career Institute,NV,1,0,1,2,3,32,8,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,29257,12564,2726,4675,NULL,0.7871,0.7053,28.02141328,0.551724138,20380,6.829999924,66.43000031,58741.77,12.53999996,4.659999847
Phillips Theological Seminary,OK,3,0,4,4,2,40,6,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,1640,12118,6211,1,NULL,NULL,NULL,NULL,NULL,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Hanover,PA,1,0,1,1,3,42,2,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,16024,10867,6654,NULL,NULL,0.4667,0.8095,25.98700093,0.548214286,13614,15.96000004,83.90000153,79243.14,5.590000153,2.630000114
Industrial Management Training Institute,CT,1,0,1,1,3,9,1,22,0,0,0,0,0,0,0,0,0,NULL,NULL,0,34569,7720,3098,NULL,NULL,0.2605,0.8137,26.43925234,0.558139535,21600,8.93999958,79.40000153,66733.17,9.210000038,4.070000172
Allen School-Jamaica,NY,1,0,1,1,3,36,2,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,26919,14761,5229,NULL,NULL,0.7838,0.8356,31.44104447,0.628070175,14427,6.539999962,58.72000122,50745.95,19.26000023,6.639999866
Premiere Career College,CA,1,1,1,1,3,6,8,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,25975,5145,2720,4393,0.6111,0.5576,0.8593,28.71256039,0.477564103,17544,4.659999847,61.29000092,62946.94,12.56000042,4.78000021
The University of Texas MD Anderson Cancer Center,TX,3,0,3,4,1,48,6,11,0,0,0,0,1,0,0,0,0,NULL,NULL,0,NULL,4278,14195,12104,1,0.3476,NULL,27.60344828,0.455782313,18609,10.94999981,83.51000214,67446.97,8.880000114,3.380000114
Paul Mitchell the School-Huntsville,AL,1,0,1,1,3,1,5,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,14835,8251,2610,NULL,NULL,0.5649,0.5,23.4962406,PrivacySuppressed,19718,NULL,NULL,NULL,NULL,NULL
Cedars Sinai Medical Center,CA,NULL,0,4,4,2,6,8,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Estes Institute of Cosmetology Arts and Science,CA,1,0,1,1,3,6,8,12,0,0,0,0,0,0,0,0,0,NULL,NULL,0,8433,6139,5296,NULL,NULL,0.3023,0.625,24.07894737,0.509803922,12088,4.199999809,79.23999786,49003.12,17.94000053,6.889999866
Baldwin Park Adult & Community Education,CA,1,0,1,1,1,6,8,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,8733,2098,10510,NULL,NULL,0.3359,0.747,25.41005291,0.678832117,16779,3.230000019,57.90000153,60531.93,13.43000031,4.989999771
Ventura Adult and Continuing Education,CA,1,0,1,1,1,6,8,12,0,0,0,0,0,0,0,0,0,NULL,NULL,0,16931,2626,34194,NULL,NULL,0.6842,0.7848,32.91707317,0.53125,11367,8.510000229,78,69787.66,8.270000458,3.779999971
CT Aerotech,CT,1,0,1,1,1,9,1,12,0,0,0,0,0,0,0,0,0,NULL,NULL,0,9725,1584,11092,NULL,NULL,0.1667,0.9381,28.1,PrivacySuppressed,19819,9.670000076,91.66000366,79213.38,3.019999981,2.420000076
Stratford School for Aviation Maintenance Technicians,CT,2,0,1,1,1,9,1,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,2317,3943,12059,NULL,NULL,0.0714,0.8846,30.33333333,PrivacySuppressed,21049.5,10.22999954,84.56999969,68523.33,6.570000172,3.869999886
City College-Altamonte Springs,FL,2,0,2,2,2,12,5,21,0,0,0,0,0,0,0,0,0,0.8,NULL,0,22918,18783,8328,5091,0.2778,0.7273,0.2391,31.49174918,0.444444444,14982,7.21999979,82.59999847,57002.58,8.199999809,3.190000057
Career Center of Southern Illinois,IL,1,0,1,1,1,17,3,42,0,0,0,0,0,0,0,0,0,NULL,NULL,0,13711,5366,4528,NULL,NULL,0.5833,0.5294,28.5530303,0.525862069,19734.5,5.300000191,98.01999664,54242.27,9.079999924,3.789999962
Crave Beauty Academy,KS,1,0,1,1,3,20,4,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,10098,9352,3464,NULL,NULL,0.7634,0.7565,26.41365462,0.435185185,23959,7.389999866,94.09999847,59730.9,6.610000134,2.930000067
Hastings Beauty School,MN,1,0,1,1,3,27,4,31,0,0,0,0,0,0,0,0,0,NULL,NULL,0,15333,11028,10879,NULL,NULL,0.1481,0.75,23.25714286,PrivacySuppressed,43978,NULL,NULL,NULL,NULL,NULL
Kirksville Area Technical Center,MO,1,0,1,1,1,29,4,41,0,0,0,0,0,0,0,0,0,0.928571429,NULL,0,4612,4146,12805,NULL,NULL,0.575,0.8333,25.45945946,PrivacySuppressed,16527,6.880000114,97.66999817,38464.52,12.63000011,2.920000076
South Central Career Center,MO,1,0,1,1,1,29,4,33,0,0,0,0,0,0,0,0,0,NULL,NULL,0,19227,5529,9384,NULL,NULL,0.7364,0.8472,28.25,0.508928571,18249.5,3.799999952,98.58999634,34404.07,15.15999985,3.599999905
Saline County Career Center,MO,1,0,1,1,1,29,4,33,0,0,0,0,0,0,0,0,0,1,NULL,0,13794,4142,6827,NULL,NULL,0.6522,0.8286,30.07317073,PrivacySuppressed,25187,6.130000114,96.08999634,46124.55,9.729999542,3.019999981
Warrensburg Area Career Center,MO,1,0,1,1,1,29,4,32,0,0,0,0,0,0,0,0,0,1,NULL,0,12841,13649,20913,NULL,NULL,0.4737,0.9063,25.58181818,PrivacySuppressed,22395,8.31000042,96.23000336,45825.09,10.25,3.440000057
Cass Career Center,MO,1,0,1,1,1,29,4,31,0,0,0,0,0,0,0,0,0,1,NULL,0,12201,2780,8605,NULL,NULL,0.7097,0.7143,31.31428571,PrivacySuppressed,24283,5.449999809,97.48000336,61572.83,5.260000229,2.50999999
Applied Technology Services,MO,1,0,1,1,1,29,4,21,0,0,0,0,0,0,0,0,0,0.461538462,NULL,0,20715,5690,8327,NULL,NULL,0.5847,0.6383,29.8853211,0.576923077,19357.5,7.28000021,96,51108.64,13.68999958,5.289999962
Central College of Cosmetology,MO,1,0,1,1,3,29,4,33,0,0,0,0,0,0,0,0,0,NULL,NULL,0,6003,4019,2050,NULL,NULL,0.3898,0.4464,25.36734694,0.524390244,16609,4.909999847,95.41999817,46457.14,8.649999619,2.779999971
Southeast Missouri Hospital College of Nursing and Health Sciences,MO,2,0,2,3,2,29,4,13,0,0,0,0,0,0,0,0,0,0.333333333,1120,0,22039,30908,23018,4390,1,0.4532,1,29.09933775,0.478571429,34079,6.019999981,98.30999756,47776.36,8.760000229,3.230000019
Messenger College,TX,3,0,3,3,2,48,6,21,0,0,0,0,0,1,0,0,0,1,NULL,0,9956,10047,3825,3333,NULL,0.7879,0.2941,23.03278689,PrivacySuppressed,28400,5.559999943,97.08999634,47706.1,9.640000343,3.720000029
Union County Vocational Technical School,NJ,1,0,1,1,1,34,2,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,1723,2794,NULL,NULL,0.0724,0.944,24.80232558,0.5,28054,8.869999886,70.72000122,74349.47,8.140000343,4.110000134
Prism Career Institute-Philadelphia,PA,1,0,1,1,3,42,2,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,26788,23364,8151,NULL,NULL,0.5202,0.5052,29.2490942,0.609848485,18344.5,4.21999979,85.94000244,49185.94,15.60999966,5.760000229
Clinton Essex Warren Washington BOCES,NY,1,0,1,1,1,36,2,32,0,0,0,0,0,0,0,0,0,0.265822785,NULL,0,11032,12995,12850,NULL,NULL,0.375,0.809,26.76470588,0.441558442,20121,8.649999619,94.23000336,50668.13,9.369999886,3.640000105
Jefferson Lewis BOCES-Practical Nursing Program,NY,1,0,1,1,1,36,2,41,0,0,0,0,0,0,0,0,0,NULL,NULL,0,16866,12060,7742,NULL,NULL,0.6207,0.6511,27.8976378,0.517857143,24675,5.889999866,94.06999969,46917.1,10.14999962,4.900000095
Veeb Nassau County School of Practical Nursing,NY,1,0,1,1,1,36,2,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,35721,18556,37350,NULL,NULL,0.4811,0.82,30.25242718,0.476987448,26146,8.289999962,65.77999878,69079.84,11.27999973,4.949999809
Cattaraugus Allegany BOCES-Practical Nursing Program,NY,1,0,1,1,1,36,2,41,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,19800,22703,NULL,NULL,0.9,NULL,29.02409639,0.541666667,21686,6.409999847,98.12999725,46438.57,9.779999733,4.309999943
Orange Ulster BOCES-Practical Nursing Program,NY,1,0,1,1,1,36,2,13,0,0,0,0,0,0,0,0,0,1,NULL,0,11181,10042,22938,NULL,NULL,0.4595,0.9143,28.81818182,0.5,26274,8.590000153,87.70999908,71981.77,7.679999828,3.49000001
Wayne Finger Lakes BOCES-Practical Nursing Program,NY,1,0,1,1,1,36,2,32,0,0,0,0,0,0,0,0,0,NULL,NULL,0,23658,15128,24450,NULL,NULL,0.7533,0.7561,30.38114754,0.480582524,22590,8.670000076,93.98999786,57269.5,9.010000229,3.920000076
Broome Delaware Tioga BOCES-Practical Nursing Program,NY,1,0,1,1,1,36,2,22,0,0,0,0,0,0,0,0,0,1,NULL,0,18442,5663,5673,NULL,NULL,0.6849,0.6944,29.97222222,0.426229508,22573.5,8.710000038,95.31999969,48870.64,8.699999809,3.119999886
Washington Saratoga Warren Hamilton Essex BOCES-Practical Nursing Program,NY,1,0,1,1,1,36,2,23,0,0,0,0,0,0,0,0,0,1,NULL,0,17540,9909,8723,NULL,NULL,0.7442,0.7917,30.88461539,PrivacySuppressed,28265,8.779999733,97.12999725,58003.09,6.440000057,3.019999981
Albany BOCES-Adult Practical Nursing Program,NY,1,0,1,1,1,36,2,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,19801,16875,3582,NULL,NULL,0.7078,0.7778,28.82278481,0.515625,19574,10.78999996,93.29000092,54530.92,10.82999992,3.809999943
Ulster BOCES-School of Practical Nursing,NY,1,0,1,1,1,36,2,23,0,0,0,0,0,0,0,0,0,0.666666667,NULL,0,NULL,10496,6122,NULL,NULL,0,0.7069,28.75675676,0.525423729,23317.5,10.52999973,90.75,59873.67,8.270000458,3.799999952
Eastern Suffolk BOCES,NY,1,0,1,1,1,36,2,21,0,0,0,0,0,0,0,0,0,0.766666667,NULL,0,17763,8695,6432,NULL,NULL,0.4937,0.5972,27.75522388,0.494252874,27376,8.420000076,82.06999969,81140.13,5.860000134,3.319999933
Rockland County BOCES-Practical Nursing Program,NY,1,0,1,1,1,36,2,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,33572,12529,5459,NULL,NULL,0.1333,1,29.375,0.434782609,27215.5,12.52000046,72.87999725,78887.2,10.64999962,3.569999933
New York College of Health Professions,NY,2,0,2,4,2,36,2,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,40315,13291,8251,4778,0.1045,0.3249,0.3726,32.96259352,0.44966443,16390,11.26000023,78.69000244,84146.63,6.880000114,3.200000048
Charles Stuart School of Diamond Setting,NY,1,0,1,1,3,36,2,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,12462,10839,2373,NULL,NULL,0.0778,0.8333,37.73684211,PrivacySuppressed,0,7.559999943,63.15999985,49785.62,18.54000092,5.679999828
Penta County Joint Vocational School,OH,1,0,1,1,1,39,3,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,9825,10570,28221,NULL,NULL,0.913,0.7286,29.46551724,PrivacySuppressed,16179.5,5.559999943,96.76000214,50680.21,13.11999989,4.579999924
Career and Technology Education Centers of Licking County,OH,1,0,1,1,1,39,3,23,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,5221,9711,NULL,NULL,0.1876,0.8129,29.96380091,0.515463918,17671,3.890000105,98.41999817,52423.03,7.659999847,2.74000001
Northern Career Institute,OH,1,0,1,1,1,39,3,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,14175,6764,9358,NULL,NULL,0.6667,0.8333,29.63551402,0.542857143,18433.5,7.150000095,94.52999878,58466.08,8.25,3.460000038
Washington County Career Center-Adult Technical Training,OH,1,0,1,1,1,39,3,41,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,10235,16809,NULL,NULL,0.3215,0.9296,31.81318681,0.594771242,20005.5,5.260000229,98.45999908,43978.27,11.10999966,4.909999847
Ohio Media School-Cincinnati,OH,1,0,1,1,3,39,3,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,28651,14435,1244,NULL,NULL,0.9315,0.6583,29.72486773,0.432601881,10759,8.859999657,91.83999634,64282.22,7.300000191,3.059999943
Vantage Career Center,OH,1,0,1,1,1,39,3,32,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,9266,9394,NULL,NULL,0.2925,0.9535,27.90243902,PrivacySuppressed,24442,4.25,98.98000336,54666.53,4.659999847,3.079999924
Indian Capital Technology Center-Muskogee,OK,1,0,1,1,1,40,6,41,0,0,0,0,0,0,0,0,0,NULL,NULL,0,7943,790,3635,NULL,NULL,0.1649,0.983,26.9049676,0.579896907,14995,5.639999866,97.80000305,37796.34,16.39999962,4.28000021
Western Technology Center,OK,1,0,1,1,1,40,6,43,0,0,0,0,0,0,0,0,0,NULL,NULL,0,8243,944,12533,NULL,NULL,0.1047,0.7805,25.16666667,0.64516129,15760.5,6.349999905,97.05999756,39349.49,12.75,2.75999999
Mid-America Technology Center,OK,1,0,1,1,1,40,6,42,0,0,0,0,0,0,0,0,0,NULL,NULL,0,3190,505,8526,NULL,NULL,0.0362,0.6667,26.53968254,PrivacySuppressed,24568,3.809999943,97.55999756,42582.34,10.73999977,2.880000114
Eastern Oklahoma County Technology Center,OK,1,0,1,1,1,40,6,41,0,0,0,0,0,0,0,0,0,NULL,NULL,0,6634,1391,21643,NULL,NULL,0.0646,0.7619,26.87234043,PrivacySuppressed,17030,5.159999847,97.37000275,57936.85,7.570000172,2.529999971
Wes Watkins Technology Center,OK,1,0,1,1,1,40,6,43,0,0,0,0,0,0,0,0,0,NULL,NULL,0,2105,1543,29048,NULL,NULL,0.2378,0.5185,26.73972603,0.517241379,12922,3.670000076,98.69999695,32797.05,17.45000076,4.880000114
York County School of Technology-Adult & Continuing Education,PA,1,0,1,1,1,42,2,22,0,0,0,0,0,0,0,0,0,NULL,NULL,0,9495,13928,5653,NULL,NULL,0.1655,0.8426,28.49583333,0.572115385,26014,5.679999828,96.25,59992.91,5.480000019,2.700000048
Chester County Intermediate Unit,PA,1,0,1,1,1,42,2,21,0,0,0,0,0,0,0,0,0,0.47826087,NULL,0,20882,2385,15708,NULL,NULL,0.5564,0.6613,30.472,0.633928571,29428,9.670000076,94.12999725,74378.21,6.360000134,2.980000019
Jefferson County Dubois Area Vocational Technical Practical Nursing Program,PA,1,0,1,1,1,42,2,33,0,0,0,0,0,0,0,0,0,0.833333333,NULL,0,9696,1213,17568,NULL,NULL,0.4783,0.6444,28.47058824,PrivacySuppressed,29801,4.239999771,99.06999969,44841.95,8.069999695,3.769999981
Greater Johnstown Career and Technology Center,PA,1,0,1,1,1,42,2,23,0,0,0,0,0,0,0,0,0,NULL,NULL,0,11873,4961,24352,NULL,NULL,0.5139,0.7765,28.05363985,0.513274336,25089,4.119999886,98.66000366,42283.51,9.590000153,4.119999886
Mifflin County Academy of Science and Technology,PA,1,0,1,1,1,42,2,32,0,0,0,0,0,0,0,0,0,NULL,NULL,0,14887,3424,8599,NULL,NULL,0.5306,0.7736,27.92753623,PrivacySuppressed,24608,3.49000001,98.73999786,44806.25,9.239999771,2.50999999
Lenape Technical School Practical Nursing Program,PA,1,0,1,1,1,42,2,41,0,0,0,0,0,0,0,0,0,NULL,NULL,0,17051,8427,10405,NULL,NULL,0.5957,0.7059,27.83410138,0.648648649,24360,4.71999979,98.69999695,47443.77,8.460000038,3.289999962
Venango County Area Vocational Technical School,PA,1,0,1,1,1,42,2,33,0,0,0,0,0,0,0,0,0,0.440366972,NULL,0,12473,6902,12906,NULL,NULL,0.6786,0.5901,28.83157895,0.64556962,20530,4.730000019,98.94000244,43983.09,10.56000042,4.190000057
Lancaster County Career and Technology Center,PA,1,0,1,2,1,42,2,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,9260,6024,5545,5891,NULL,0.5164,0.7787,28.41155235,0.515350877,25124.5,6.980000019,93.23999786,62127.76,6.429999828,2.480000019
Lebanon County Area Vocational Technical School,PA,1,0,1,1,1,42,2,23,0,0,0,0,0,0,0,0,0,NULL,NULL,0,22937,1836,6626,NULL,NULL,0.4637,0.6055,29.5,0.601123596,27721.5,6.150000095,95.08999634,56871.24,5.929999828,2.549999952
Indiana County Technology Center,PA,1,0,1,1,1,42,2,41,0,0,0,0,0,0,0,0,0,NULL,NULL,0,15694,8764,13242,NULL,NULL,0.562,0.7111,28.33557047,0.50862069,23602,7.699999809,98.31999969,41385.43,10.01000023,4.389999866
Northern Tier Career Center,PA,1,0,1,1,1,42,2,41,0,0,0,0,0,0,0,0,0,0.689655172,NULL,0,15670,8890,10008,NULL,NULL,0.14,0.58,28.25423729,PrivacySuppressed,25668,5.630000114,98.76999664,47848.26,8.800000191,3.299999952
Hazleton Area Career Center,PA,1,0,1,1,1,42,2,23,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,7431,14748,NULL,NULL,0.625,0.394,27.95833333,PrivacySuppressed,23831.5,4.449999809,97.37999725,47882.84,7.679999828,3.25999999
All-State Career School-Pittsburgh,PA,1,0,1,1,3,42,2,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,14859,7236,2773,NULL,NULL,0.5495,0.5442,30.4797235,0.636540962,13550,6.909999847,94.26999664,51593.75,13.77000046,4.869999886
Quality Technical and Beauty College,PR,1,0,1,1,3,72,9,12,0,0,0,0,0,0,0,0,0,NULL,NULL,0,7523,10464,1966,NULL,NULL,0.3043,0.6376,26.7173913,0.647058824,0,10.30000019,100,26605.31,36.45999908,5.960000038
D'Mart Institute,PR,1,0,1,1,3,72,9,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,10413,4909,595,NULL,NULL,0.6173,0.5995,23.4562212,0.617357002,0,11.02000046,72.30000305,17207,53.29999924,7.800000191
Automeca Technical College-Aguadilla,PR,1,0,1,1,3,72,9,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,2633,6233,1758,NULL,NULL,0.901,0.8289,23.89547905,0.466632178,0,0.600000024,70.5,20418.05,45.84999847,8.050000191
North Central Institute,TN,1,0,1,2,3,47,5,12,0,0,0,0,0,0,0,0,0,NULL,NULL,0,21766,12766,6175,3640,NULL,0.0821,0.62,27.25,PrivacySuppressed,21668.5,4.630000114,91.36000061,49077.88,9.729999542,3.99000001
Pipo Academy of Hair Design,TX,1,0,1,1,3,48,6,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,5063,3811,2811,NULL,NULL,0.5185,0.6154,29.33333333,PrivacySuppressed,16849,3.819999933,68.91999817,39591.33,23.13999939,5.610000134
Tint School of Makeup and Cosmetology-Dallas,TX,1,0,1,1,3,48,6,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,20587,10009,3488,NULL,NULL,0.6574,0.5374,27.77816901,0.492424242,17211.5,8,81.98999786,72472.59,7.980000019,3.279999971
United Technical Center,WV,1,0,1,1,1,54,5,32,0,0,0,0,0,0,0,0,0,1,NULL,0,3653,1621,9017,NULL,NULL,0.3913,0.6053,25,PrivacySuppressed,25410,4.829999924,98.44999695,42244.19,12.55000019,3.75
Charles H McCann Technical School,MA,1,0,1,1,1,25,1,41,0,0,0,0,0,0,0,0,0,NULL,NULL,0,8276,3794,20180,NULL,NULL,0.3667,0.8254,29.44897959,PrivacySuppressed,20708,7.909999847,96.44000244,47792.3,9.149999619,3.390000105
Central California School of Continuing Education,CA,1,0,1,1,3,6,8,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,14897,3197,1213,NULL,NULL,0.8571,0.8348,26.75510204,0.59223301,21879,5.769999981,80.62999725,59021.86,12.10999966,5.300000191
Mercy Hospital School of Practical Nursing,FL,1,0,1,1,3,12,5,11,0,0,0,0,0,0,0,0,0,1,NULL,0,6575,3315,8236,NULL,NULL,0.6042,1,27.22580645,0.428571429,23406,7.480000019,47.88000107,52335.16,14.52999973,5.289999962
Marion Technical College,FL,1,0,1,1,1,12,5,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,6076,7840,11028,NULL,NULL,0.3418,0.6733,28.62529833,0.516320475,16708,5.130000114,92.30000305,44769.4,9.600000381,2.809999943
Rivertown School of Beauty Barber Skin Care and Nails,GA,1,0,1,1,3,13,5,12,0,0,0,0,0,0,0,0,0,NULL,NULL,0,15448,10721,3598,NULL,NULL,0.8856,0.5163,27.56585366,0.558823529,12965,6.710000038,93.79000092,48132.54,13.13000011,3.920000076
Atlanta Institute of Music and Media,GA,1,0,2,2,3,13,5,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,17553,13555,3769,4250,1,0.3445,0.4545,23.6031746,0.269662921,33912,10.43000031,90.79000092,71146.55,6.849999905,2.980000019
Illinois Media School,IL,1,0,1,1,3,17,3,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,31494,12811,2605,NULL,NULL,0.6043,0.6857,28.74358974,0.393145161,16801,8.739999771,84.73000336,70496.26,7.869999886,4.25
New Dimensions School of Hair Design,MO,1,0,1,1,3,29,4,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,7718,4964,0,NULL,NULL,0.6279,0.4,25.11363636,PrivacySuppressed,16799,5.079999924,97.72000122,43840.26,10.28999996,3.609999895
Forbes Road Career and Technology Center,PA,1,0,1,1,1,42,2,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,14309,4473,NULL,NULL,0,0.8333,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,NULL,NULL,NULL,NULL,NULL
